place_names,Latitude,Longitude
Natural vegetables,18.6144388,73.7780073
शिवमुद्रा,18.6144152,73.779584
Hatti,18.6145506,73.780584
जगतापनगर,18.6151858,73.7815806
open gym,18.6143391,73.7798468
Dagadupatil nagar,18.6126814,73.7779066
Deep automobile,18.6132728,73.7868165
K K medical,18.6131437,73.7881664
Spinny,18.5884818,73.7514808
Shivalay,18.4596665,73.9754973
ALLEN Career Institute,18.5226964,73.8449296
PW Vidyapeeth Pune,18.5213811,73.841336
ICICI Bank,18.4568453,74.5757315
Jagdamb misal,18.5739739,73.6856136
Chetak,18.5918613,73.7731713
विठ्ठल रुखमिणी देऊळ,18.5735262,73.6822617
Ghotawade,18.5495873,73.6625567
Chaale,18.553281,73.5980642
Executive Tamanna,18.5857369,73.7349768
HDFC,18.6009253,73.7754562
ICICI,18.6009837,73.775502
IndusInd bank,18.6007117,73.7753464
Sri Murlidhar Veg Thali,18.5145809,73.845534
Jag Hastha Kala,18.5005313,73.7303376
Cafe Peter,18.590463,73.748288
Lucky stationery,18.5962817,73.7724708
Car Entry,18.6126944,73.7795098
मोरया कार केअर अँड वॅश,18.619994,73.7761208
हॉटेल धनगरवाडा,18.6199335,73.7761379
मारुती मंदिर,18.6330724,73.6142499
HP,18.5737041,73.6999487
Godrej elements,18.5849797,73.7290222
European street mall,18.5849601,73.730473
VMware Software India Pvt. Ltd.,18.5711146,73.7734771
Open Theatre,18.6042731,73.8538325
CME Rowing Facility,18.6085687,73.835505
मातोश्री प्रिंट्स,18.5985794,73.7698269
Florencia,18.5935758,73.7746811
Chetak,18.593167,73.7749657
ASPN Motors,18.5932492,73.773853
Amruta Ladies hostel,18.6387663,73.7913855
Astha Hospital,18.6392794,73.7911307
Satav pathology Laboratory,18.6366048,73.790488
Chinchwad railway station,18.6394806,73.7915023
Raj Flowers,18.6367243,73.7900266
Raju Fish supplier,18.6361582,73.789149
Amphenol,18.6175723,73.8414059
Renault,18.6196462,73.8407163
Fab India experience centre,18.5570748,73.8087698
Apple,18.5568539,73.8088633
Cotton village,18.5664566,73.8076123
Kesari,18.5663784,73.8076082
Airtel,18.5665027,73.8076055
PNG silvostyle,18.5599967,73.8092795
Seed infotech,18.5598897,73.808915
Cafe Durga,18.567104,73.8077225
Pooja Ghar,18.5670489,73.807706
Nomad pizza,18.566982,73.8076696
Sai service bajaj,18.5669339,73.8076567
Angelic designer,18.5668191,73.8076112
Sleepwell,18.5667646,73.807612
Just Casuals,18.5667002,73.8076043
Habib,18.5666302,73.8076069
Kaprimo,18.5675668,73.808027
स्नॅक्स कॉर्नर,18.5671645,73.8077526
Anna,18.5226554,73.8419157
Siddhi Clinic,18.5956929,73.771597
Ganesh medical,18.5957297,73.7716621
Backseat Brews,18.5678173,73.9099372
Bags and Baggage,18.5174382,73.8434516
Radiovision Diagnostics,18.5606017,73.8037604
Panchdeep Market,18.5602048,73.8046991
Apollo Pharmacy,18.5602092,73.8047411
Milawat Free,18.5602117,73.8047869
New Poona Bakery,18.5602141,73.8048258
Pizza express,18.5709701,73.7744022
बिकानेर मिठाईवाले,18.5577379,73.792928
Ugaoo,18.5577847,73.7928703
Chirp,18.5223189,73.8438225
"B1, B2",18.5628497,73.7761599
Ganesh Temple,18.5623624,73.8038873
Mataji Traders,18.5608646,73.8045908
Anand Medico,18.5609115,73.8045865
Kothari Endoscopy Center,18.561357,73.8045546
Shivaji Nagar,18.5321548,73.8496014
Shivaji Nagar,18.532172,73.8496602
Shivaji Nagar,18.5321825,73.849726
District Court,18.5267307,73.856888
District Court,18.5268012,73.8569005
District Court,18.5268495,73.8569149
Ruby Hall Clinic,18.5327068,73.8777633
Ruby Hall Clinic,18.5327359,73.8777309
Pune Railway Station,18.5297234,73.872597
Pune Railway Station,18.5297781,73.8725976
Mangalwar Peth,18.5301112,73.86544
Mangalwar Peth,18.5300697,73.8654446
Chhatrapati Sambhaji Udyan,18.520213,73.8475183
Chhatrapati Sambhaji Udyan,18.5202282,73.8475065
Chhatrapati Sambhaji Udyan,18.5202571,73.8474837
District Court (Aqua Line),18.5271277,73.8580437
District Court (Aqua Line),18.5271544,73.8579657
PMC Bhavan,18.5227795,73.8533807
PMC Bhavan,18.5228341,73.8533589
Deccan Gymkhana,18.5164733,73.8443466
Deccan Gymkhana,18.5164599,73.8443734
Cotton King,18.5602955,73.8063324
Abhijeet Sable Eye Hospital,18.560801,73.8109101
Monginis,18.5607959,73.8106406
Bank of Maharashtra,18.5605061,73.8131722
Puma,18.5605003,73.8133331
Pebbles,18.5605064,73.8134327
Van Heusen,18.5604828,73.810892
Dapodi,18.5837471,73.8337957
Bopodi,18.5696691,73.8381282
Bopodi,18.5696578,73.8380974
Dapodi,18.5837325,73.8337538
test park,18.5259864,73.8539593
Dr. Shingare's Paralysis & Neurocare Center,18.4521005,73.8204274
Samrat Colony,18.6043773,73.7657696
Indraprabha Playground,18.6669195,73.7290266
Indraprabha Playground,18.6669124,73.7290224
Ganesh Mandir,18.6677135,73.7284355
Ichapueti Temple,18.4558156,73.8508474
test cafe,18.525725,73.8535881
test hospital,18.5255793,73.8539506
test rest,18.5255917,73.8540552
Radha Krishna Temple,18.7168452,74.1475122
Club house,18.4901227,73.7943893
Bandhan Bank,18.5535239,73.8083778
Kotak Mahindra Bank,18.5606988,73.8062153
Jaihind,18.5601756,73.8089491
Just in Time,18.5606875,73.8063441
Bedekar Mis,18.5148096,73.8499396
Vijay Sales,18.52684,73.8766569
Decathlon,18.5193301,73.8771201
Mohan Nagar,18.5579177,73.7659639
McDonald's,18.5585132,73.7772183
Baner Gaon,18.5599733,73.7875178
Shree Ambika,18.5613577,73.786551
Tokyo Bakery,18.5593777,73.7923823
eyesfirst.in,18.5583948,73.7924567
V. R. Wines,18.5586363,73.7921402
Metro Chemist and Fresh Mart,18.5580782,73.7924124
Archies,18.5579053,73.7927303
Pantaloons,18.5576472,73.7930173
MedPlus,18.5579015,73.7932734
Giridhar,18.5558108,73.7946518
Wadeshwar,18.5554248,73.7950415
महाबळेश्वर हॉटेल,18.5548675,73.7987268
महाबळेश्वर हॉटेल,18.555023,73.798699
Ranka Jewellers,18.5544999,73.7983498
RBL Bank,18.5548107,73.7998945
Aromas Cafe & Bistro,18.5547221,73.8000536
Pind Punjab,18.5546505,73.8015865
TVS,18.5536212,73.8025662
Anna Idli,18.5528456,73.8032774
Aman Honda,18.5525981,73.802931
Indigo Paints,18.5589731,73.7979092
Allen Career Institute,18.5639748,73.7793222
Chitale Bandhu Mithawale,18.5544964,73.800827
Omkar Ceramics,18.6041972,73.7893897
Show Information,18.633789,73.787399
सृष्टी मेडिकल,18.6020416,73.7702781
Simply Desi,18.6021727,73.7702959
Decathlon,18.6086052,73.7516255
Domino's,18.6085382,73.7516476
Unity Travels,18.5926425,73.7564001
Neeta Bus Wakad Head Office,18.5925639,73.7564039
Bhujbal Chowk,18.5920789,73.7571635
Spice Court,18.5598886,73.7698585
Ugaoo,18.5561738,73.8089673
Kumar Classic,18.562268,73.808714
Oceaneering International Services Ltd.,18.5623724,73.8836678
Amba Nagari Co-operative Housing Society Ltd.,18.5805527,73.8821037
Radha Krishna Pure Veg Restaurant,18.5920001,73.7541044
Ajay Vijay Battery Private Limited,18.5906113,73.7515183
Burger King,18.5904741,73.7482568
Chouk-Modur,18.5990508,73.7700277
Parkhe Vasti,18.5899172,73.7523889
Hirai Sitai Vasti,18.587345,73.7532295
Vedant Medical,18.589122,73.7416318
Prashant Medical and General Stores,18.5894766,73.7412784
Rohit Wadewale,18.5910174,73.7391628
Balaji Super Market,18.579337,73.7434086
Hair Express Men's Parlour,18.5819697,73.7431719
New Lakshmi Supermarket,18.5820143,73.7431718
Grand Regency PG,18.588118,73.7413119
Zolo Highrollers,18.5879042,73.74053
Bhakti PG Apartment,18.5850505,73.7401921
Thakur PG,18.5852341,73.7408325
Vohuman Café,18.5325235,73.876734
the cartoon cafe,18.5558914,73.9205188
out,18.6286467,73.7826317
सुजाता मस्तानी,18.6408458,73.7936134
In,18.6559592,73.7735202
Geeta Pav Bhaji,18.6557384,73.7737416
Wellness forever,18.6555534,73.7734411
New Poona Bakery,18.6333041,73.767608
रानमळा,18.6314543,73.7702739
Naadbrahma Idli,18.60462,73.9097482
PCCOE Gate 4,18.6544717,73.7623035
संभाजी चौक,18.6491291,73.7706571
Deshmane Clinic,18.4470948,73.8103633
Pharmacy,18.5348935,73.9448236
Star Bazaar,18.5833894,73.9883654
D Mart,18.5846082,73.9759809
Keshav Nagar Bus Stop,18.534906,73.9442523
Chandan Super Market,18.4746938,73.8125971
Sun Empire Society entrance,18.4746827,73.8124092
Shanti Swaipakghar,18.4745218,73.8134196
HDFC Bank,18.4758022,73.81738
Vittal Mandir,18.8859437,73.788746
MR.DIY,18.5117182,73.77201
OnePlus Showroom,18.5235266,73.8484647
HP Sevice Center,18.5236734,73.848087
"Tejovalay Society, Warje",18.4876722,73.7991088
Porwal Cycles,18.5543458,73.798257
Zolo House of Black Beard,18.5551906,73.7980591
OYO Vys Inn,18.5553113,73.7978999
Kok-pa Chinese,18.5551856,73.7976887
Blue Dart,18.5557175,73.7953611
DHL,18.5557092,73.7953763
Parag Variety,18.555721,73.7947477
Maaru's Bakers,18.5557278,73.7947271
Log House Restaurant,18.5563089,73.7942893
Bharat Furnishing,18.5561135,73.7944821
Maharashtra National Gas Limited,18.5574135,73.7940466
ICICI Bank,18.5572878,73.7941114
Bombay Creamery,18.5571215,73.7936443
Deli Essentials,18.5576035,73.7937061
Foto Flash Colour Lab,18.5576542,73.7936152
Rangchata Kurti Hub,18.5575361,73.7932947
Optilab Eye Care,18.5578488,73.7933788
Goldsmith Jeweller and Money Lender,18.5578726,73.7933493
Need 'n' Care,18.5578844,73.7933101
Utkarsh Small Finance Bank,18.5580413,73.7930797
Dry Fruit House,18.5584843,73.7918108
Cantabil,18.5567827,73.7939858
Shoexpress,18.5568139,73.7939613
Desi Aroma,18.5568424,73.7939406
Brand Tree Apparels and Footwear,18.5911151,73.7463623
Bata,18.5914404,73.7435153
Anya Body Spa,18.591349,73.7403046
Passion Fitness,18.5650613,73.8020965
Karolbaug Dawat-E-Mehfil,18.5650949,73.8022997
HDFC Bank,18.5808102,73.7357414
Gravity Family Resto Bar,18.603292,73.7457164
Zudio,18.631613,73.7424786
Bata,18.5606637,73.8059908
Go colours,18.5957167,73.7697703
Bharati Vidyapeeth Mass Media Department,18.4599382,73.8533367
BVP FINE ARTS LAB,18.4594481,73.8550366
Mass Media Building,18.4599938,73.8534697
College Of Fine Arts,18.4598434,73.8546348
Department Of Physical Education,18.4600159,73.8540489
Women Engineering College,18.4591617,73.8550434
Arts College,18.4598329,73.85462
HDFC Bank,18.6555281,73.7714829
Punjab National Bank,18.6556422,73.7737952
Deepak Auto,18.5897594,73.7849526
Dalan decor,18.5926518,73.7595463
Wakad dispensary,18.593367,73.759494
Main entrance,18.5712925,73.7610161
Reliance mart,18.5855862,73.7812839
Ashleys Dental Clinic,18.5140085,73.8278727
Infinity,18.5903215,73.7728146
Hanuman Mandir,19.2441663,73.9572127
Muktai Mandir,19.2441986,73.9572922
Pasaydan,19.2413386,73.9510929
Sangameshwar Mandir,19.2404699,73.9625247
Netwad Smashanbhumi,19.2407562,73.962538
Netwad Primary School,19.243788,73.9574084
Chilekar nagar,18.5963238,73.7744439
जगदंब,18.5988307,73.7748372
HDFC Bank,18.597647,73.7738811
AU Small Finance Bank,18.6008452,73.7754132
Apostrophe,18.6024247,73.7639858
Axis Bank,18.6024805,73.7642624
Chandradeep,18.5105456,73.79518
Anuj Chemist,18.5104445,73.7951532
Arogyadisha Clinic,18.5103847,73.795139
Hostel Security,18.4577463,73.8527074
Staff Quater,18.45929,73.8514844
Pict College,18.4580815,73.8517835
Slum Area,18.4596619,73.8522974
Old Ladies Hostel,18.4585067,73.8524032
Old Ladies Hostel,18.4580036,73.8524329
Kimling,18.5658878,73.8037661
Sandeep flowers,18.6026516,73.764655
Shri Krishna key maker,18.602717,73.7646648
India watch,18.6026961,73.7646584
Ribbons and ballons,18.602617,73.7647614
Kettlebell Gym,18.5092787,73.7941957
Harbinger Group,18.5103615,73.794547
Arun Icecreams,18.5097143,73.7947288
Chhatrapati Shivaji Maharaj Statue,18.1440053,73.8463292
NTA,18.5975673,73.7894543
माधव पान शॉप,18.5979323,73.7697226
Bank of Maharashtra,18.5116886,73.7722374
Pizza Hut Delivery,18.5116954,73.7721609
Theobroma,18.5950102,73.7685521
Chinese Wok,18.561345,73.7866017
Colours,18.5680949,73.7774647
Vishal Xerox & Stationery Flex Printing & Led Board,18.5639496,73.7773862
Prince Medico,18.5638816,73.7749848
Allen Solly,18.5910568,73.7432797
Cantabil,18.5910319,73.7429946
Pirangut English Medium School,18.50892,73.690816
Ritu's Style Lounge,18.5630357,73.7832257
Aishwarya Garden Restaurant,18.7354089,73.6940734
Vaibhav Beer and Wine Shoppe,18.7345042,73.691346
CDIC,18.599968,73.7634506
Drushti Medical,18.5999333,73.7635897
Aprilia,18.77605,73.8698098
TVS,18.7760654,73.8704828
Flechazo,18.5942153,73.7637502
HP,18.7490962,73.8730537
Navkar,18.7517745,73.8655032
Life Line,18.7558551,73.8581647
Gorde Physiotherapy,18.7548998,73.8572113
Dawarka School,18.766365,73.8154164
Grosery store,18.5760084,73.8931105
Manish Super Market,18.5108643,73.7902883
ATM,18.5774544,73.8930906
JSPM University Pune,18.5854391,74.0032189
Chatrapati Shivaji Maharaj Mandir,18.5100332,73.7969762
Wine Shop,18.5760968,73.8931058
Shri Krushnai  Hotel,18.5080757,73.7951174
Shrinath General Store,18.5098531,73.7974472
D-dent Care Laser and Multi-speciality Dental Clinics,18.5111761,73.8337195
Baur,18.7063042,73.5707487
The Harmony Clinic,18.5015689,73.934946
ICICI Bank,18.741877,73.6354396
HDFC Bank,18.7421681,73.6356009
Yes Bank,18.7423144,73.6355824
त्रिमूर्ती टायपिंग,18.7427758,73.6355298
पद्मावती देवी देऊळ,18.6829315,73.6568636
Sarasvati Vidyalaya Ravangaon,18.3574541,74.6263719
Shirsai Devi Temple,18.3572723,74.6259933
The Tipsy Duckling,18.4936921,73.8137206
Milan Khanaval,18.4937154,73.8136189
Prithvi Restaurant,18.4946709,73.8134168
Jalsa Bar,18.4954344,73.8130805
Talathi Office,18.7047624,73.6881854
Aadhar Kendra,18.7048056,73.6882619
भैरवनाथ दूध डेअरी,18.5753768,73.7090536
मोरया मेडिकल,18.5753209,73.7094992
Annapurna,18.7014162,73.6884978
Pune Gate,18.6678034,73.7689193
Prem's,18.5397672,73.893772
Hidden Place- The Hang out,18.5396478,73.8870305
The Chickster,18.5396127,73.8871907
Maurya Multi Cuisine Restaurant And Bar,18.5014008,73.834231
Multi Spice,18.501584,73.8342267
Vishnuji Ki Rasoi,18.5014314,73.8350764
YKS Sizzlers,18.509757,73.8343856
Swaad Idli Dosa Center,18.5092991,73.8329304
Anand Veg,18.509409,73.8331514
Aroma's Hyderabadi Biryani,18.5095392,73.8335248
Chow Chow Chinese,18.5095168,73.8335098
Cafe House of Bamboo - HOB,18.5017834,73.8356043
ROOTS 9 KITCHEN & BAR,18.5000982,73.834688
Inari Bistro,18.5092734,73.8347789
Takshashila Restaurant and Bar,18.5079894,73.8349218
Westyard Cafe,18.5076728,73.8351372
Shangrila Restaurant,18.5098138,73.8311295
Sarthi,18.5107454,73.8350543
Michelin Goodyear Sai Enterprises,18.5607948,73.7877625
KGN Tandoor Express,18.5613475,73.7869155
Dental Hub,18.5612656,73.7859937
Aditya's Dental Privilege,18.5612258,73.7860129
Blue Dart DHL,18.5613145,73.7859649
Nailholic Nail Art Studio,18.5617207,73.7859589
Smart Kitchen,18.5617151,73.7860009
Jeet Super Market,18.5617133,73.7860269
NVSX The Premium Computer Store,18.5617127,73.7860366
HRJ Opticals,18.5617095,73.7861075
Sunshine Unisex Salon and Makeup Studio,18.5617117,73.7860712
White Bells Bakers & Cafe,18.5648628,73.7865443
New Mobile Shoppee,18.5643232,73.7809027
eWarranty Solution Private Limited,18.5882061,73.7533417
अमरजाई देवी,18.6963951,73.7082113
राधाकृष्ण,18.6965821,73.7082211
गणपती,18.6965226,73.7083626
Hemlai Khind,18.335525,73.4334101
New Poona Bakery,18.4430886,73.7809448
Bank of Baroda,18.4430502,73.780809
HDFC Bank,18.4430247,73.7807038
M Fitness Club,18.4429727,73.7808467
Balaji Traders,18.4429723,73.7806555
Jeevan Uday Multispeciality Hospital,18.4429741,73.7807861
Jogeshwari Misal,18.456842,73.8018451
Sujata Mastani,18.4568005,73.8020633
Chitale Express,18.4568398,73.8020993
Cottonking,18.456859,73.8021394
Jockey,18.4568719,73.802206
Pandurang Kitchen Applainces,18.4581969,73.8076295
Pizza Hut,18.4568642,73.8021742
Sanas Sports Wear,18.4568748,73.8022316
Silver Fitness Club,18.4559453,73.8007645
Symphony IT Park,18.4605313,73.7988802
Chul Angan Restaurant,18.4572489,73.8017228
Atharva Banquet,18.4581896,73.8070216
Domino's,18.458141,73.80713
Neelkamal Furniture and Interiors,18.458168,73.8075029
Sports Studio,18.4581817,73.8075588
Gayatri Electronics,18.4582037,73.8076867
Tyre Master,18.4582232,73.8077738
#Masala,18.4582332,73.8078492
Lagad Mala PMPML Bus Stop,18.45823,73.8080676
Lagad Mala PMPML Bus Stop,18.4580052,73.8079482
समर्थ वडेवाले,18.6143327,73.7775785
Pride Medico,18.6143284,73.7776405
South Culture,18.6281895,73.7829777
Mr. DIY,18.6285047,73.783376
Lakhan Matka Bhandar,18.5610582,73.7880424
Kagaru,18.5608517,73.7882886
Legends,18.56094,73.7883407
Vama Home Furnishings,18.5609759,73.788126
In,18.6289849,73.7826248
Exit,18.5685541,73.7683307
Way Down South,18.5664874,73.7707133
Chandani Chowk MSRTC Bus Stop,18.5074473,73.7816991
Swastik Motor Driving School,18.4745643,73.8125369
Dr Pathlabs,18.4745689,73.8125033
Anil Drycleaner,18.4745699,73.8124662
Pankaj Stationery and Gift Articals,18.4745672,73.81275
Cakes and Baloons,18.4746897,73.8124613
New Rajhansa Medical,18.4746971,73.8125059
Golvilkar Metropolice Pathlab,18.4747018,73.8125423
KG1,18.6316549,73.7851672
XY,18.6310709,73.7868249
Reliance Mall,18.6284687,73.7808347
Carepro,18.6004085,73.7700171
Vidhi,18.6004468,73.7700253
Healthy Nut,18.6021369,73.7702986
D’s Bike Clinic,18.602115,73.7699803
SP mart Stationery,18.601859,73.7699508
Sahyadri Speciality Lab,18.60197,73.7702674
Zamindar Kesar King,18.6020748,73.7702875
Tanisha Women Shopee,18.5960074,73.7732712
